id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,tmdb_popularity,tmdb_score
ts87599,Somewhere Only We Know,SHOW,2019,TV-MA,58,"['drama', 'romance']",['CN'],tt10472296,7.3,6.363,9.0
ts268648,Anitta: Made in Honório,SHOW,2020,TV-MA,29,"['documentation', 'music']",['BR'],tt13486136,6.8,5.792,5.5
tm466854,Uriyadi 2,MOVIE,2019,G,119,"['thriller', 'action']",['IN'],tt10121762,7.1,1.678,6.9
ts268997,Futmalls.com,SHOW,2020,TV-14,40,"['thriller', 'scifi']",['TW'],tt13652552,6.4,3.412,10.0
ts221472,Valentino,SHOW,2020,TV-14,39,['comedy'],['EG'],tt11508212,5.2,2.902,6.5
tm831196,Chippa,MOVIE,2019,G,90,['drama'],['IN'],tt8976464,6.4,1.817,5.0
ts235689,J-Style Trip,SHOW,2020,TV-14,64,['reality'],"['CN', 'TW']",tt11942052,4.9,3.946,7.5
tm844201,Super Monsters Save Christmas,MOVIE,2019,G,24,"['animation', 'fantasy', 'family']",['US'],tt11193860,4.8,3.633,6.0
ts222901,糖糖Online,SHOW,2019,TV-MA,24,['drama'],['TW'],tt11330500,5.5,0.6,10.0
tm935993,Classmates Minus,MOVIE,2020,R,122,"['comedy', 'drama']",['TW'],tt12899858,7.1,4.316,7.5
tm882606,Sethum Aayiram Pon,MOVIE,2019,G,102,"['family', 'drama']",['IN'],tt8976418,7.2,1.952,6.0
tm976519,The App That Stole Christmas,MOVIE,2020,PG,63,"['drama', 'comedy']",['US'],tt11378154,3.7,2.503,4.5
ts213071,Sleepless Society NYCTOPHOBIA,SHOW,2019,TV-MA,46,"['drama', 'thriller']",['TH'],tt10805822,5.5,3.134,9.3
tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,G,25,"['family', 'animation']",[],tt13411942,5.9,16.249,5.8
tm678035,Uncle Naji in UAE,MOVIE,2019,PG-13,95,"['comedy', 'horror']",['AE'],tt10181594,5.0,0.691,10.0
tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,G,128,"['comedy', 'romance', 'drama']",['IN'],tt10438658,6.1,0.782,5.5
tm822167,The Panti Sisters,MOVIE,2019,PG-13,108,"['comedy', 'romance']",['PH'],tt10637682,5.6,2.178,4.6
ts258169,Holiday Home Makeover with Mr. Christmas,SHOW,2020,TV-G,43,['reality'],['US'],tt13255112,5.8,6.128,6.8
ts234501,Buddi,SHOW,2020,TV-Y,8,"['fantasy', 'animation', 'comedy', 'family']",['US'],tt11829340,7.1,2.003,10.0
ts269280,Kings of Jo'Burg,SHOW,2020,TV-MA,51,"['crime', 'thriller']",['ZA'],tt13453828,5.6,6.273,8.0
ts241246,The Smart Money Woman,SHOW,2020,TV-MA,48,['drama'],[],tt12428002,6.4,1.332,2.0
ts234505,Fary: Hexagone,SHOW,2020,TV-MA,51,['comedy'],['FR'],tt11823028,6.2,1.968,7.0
ts215862,True Tunes,SHOW,2019,TV-Y7,3,['family'],['US'],tt10522374,8.0,1.052,10.0
ts236850,Children of Adam,SHOW,2020,TV-14,41,"['action', 'drama']",['LB'],tt12434912,7.8,3.074,8.5
ts251607,Word Party Songs,SHOW,2020,TV-Y,4,"['animation', 'family']",[],tt12748268,3.6,1.497,10.0
ts89740,The Defected,SHOW,2019,TV-14,42,"['drama', 'crime']",['HK'],tt10141612,7.4,3.82,9.0
tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,R,130,"['comedy', 'drama']",['IN'],tt9680076,7.8,1.314,8.0
tm823350,Luccas Neto in: Summer Camp,MOVIE,2019,G,87,['comedy'],['BR'],tt13766476,2.8,1.666,8.4
ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,45,"['drama', 'thriller']","['GB', 'US']",tt12748084,7.0,40.449,7.8
ts217231,Heartstopper,SHOW,2022,TV-14,28,"['drama', 'romance']",['GB'],tt10638036,8.9,926.362,8.9
ts108385,Inventing Anna,SHOW,2022,TV-MA,68,['drama'],['US'],tt8740976,6.8,126.677,6.8
tm1082564,The Adam Project,MOVIE,2022,PG-13,106,"['drama', 'action', 'comedy', 'scifi']",['US'],tt2463208,6.7,919.599,7.0
tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,"['drama', 'war']","['GB', 'US']",tt1879016,6.9,43.158,6.7
tm674063,The Power of the Dog,MOVIE,2021,R,126,"['drama', 'romance', 'western']","['CA', 'GR', 'NZ', 'GB', 'AU']",tt10293406,6.9,62.339,6.8
ts225061,Pieces of Her,SHOW,2022,TV-MA,52,"['crime', 'drama', 'thriller']",['US'],tt9170236,6.4,15.955,6.6
tm1075698,Metal Lords,MOVIE,2022,R,97,"['drama', 'comedy', 'music']",['US'],tt12141112,6.7,343.77,6.8
ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,TV-MA,61,"['crime', 'documentation']",['US'],tt18970124,7.2,534.857,7.8
tm1120543,The Bubble,MOVIE,2022,R,126,['comedy'],['US'],tt13610562,4.7,250.543,4.9
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,2022,R,88,['documentation'],['US'],tt19034522,5.6,10.804,5.7
ts256310,Pacific Rim: The Black,SHOW,2021,TV-14,24,"['animation', 'action', 'scifi']",['US'],tt9288848,7.0,76.137,8.4
ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,"['war', 'action', 'drama', 'history', 'romance']",['US'],tt11311302,7.1,504.811,8.1
ts222333,Arcane,SHOW,2021,TV-14,41,"['action', 'scifi', 'drama', 'fantasy', 'animation']",['US'],tt11126994,9.1,138.891,9.1
tm1083293,Windfall,MOVIE,2022,R,92,"['thriller', 'crime', 'drama']",['US'],tt15035360,5.7,133.608,5.3
tm979026,"tick, tick... BOOM!",MOVIE,2021,PG-13,121,['drama'],['US'],tt8721424,7.5,40.707,7.8
ts301625,Hold Tight,SHOW,2022,TV-MA,47,"['crime', 'drama', 'thriller']",['PL'],tt15019128,6.1,14.897,7.2
ts311987,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,TV-MA,52,"['crime', 'documentation']",['US'],tt18260538,5.8,4.076,5.1
ts215951,Midnight Mass,SHOW,2021,TV-MA,64,"['action', 'drama', 'fantasy', 'horror', 'scifi']",['US'],tt10574558,7.7,138.708,7.6
tm856378,Don't Look Up,MOVIE,2021,R,138,"['scifi', 'drama', 'comedy']",['US'],tt11286314,7.2,115.376,7.2
ts307973,Murderville,SHOW,2022,TV-MA,34,"['crime', 'comedy']",['US'],tt15264192,6.9,6.027,5.9
ts240453,Clark,SHOW,2022,TV-MA,61,"['comedy', 'crime', 'drama', 'thriller', 'action']",['SE'],tt12304420,7.5,52.364,7.1
ts333834,The Ultimatum: Marry or Move On,SHOW,2022,TV-MA,50,['reality'],['US'],tt18396952,5.4,3.902,7.0
tm852172,Apollo 10½:  A Space Age Childhood,MOVIE,2022,PG-13,98,"['comedy', 'action', 'animation', 'romance', 'family', 'horror', 'drama', 'scifi']","['NL', 'US']",tt7978758,7.3,12.34,7.1
ts294338,Hard Cell,SHOW,2022,TV-MA,26,"['comedy', 'documentation', 'sport']","['US', 'GB']",tt14959710,6.1,3.175,5.5
ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,TV-MA,26,"['crime', 'comedy', 'drama', 'thriller']",['US'],tt13315324,6.3,16.343,7.2
ts256710,Archive 81,SHOW,2022,TV-MA,54,"['scifi', 'drama', 'horror', 'thriller']",['US'],tt13365348,7.3,99.77,7.4
tm413169,Peter Rabbit 2: The Runaway,MOVIE,2021,PG,93,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']","['US', 'AU']",tt8376234,6.2,120.527,7.3
ts343599,Jimmy Savile: A British Horror Story,SHOW,2022,TV-MA,85,"['crime', 'documentation']",['GB'],tt18970454,6.7,6.13,7.1
ts220305,Squid Game,SHOW,2021,TV-MA,54,"['action', 'drama', 'thriller']",['KR'],tt10919420,8.0,272.707,7.8
tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,2022,R,101,['documentation'],['US'],tt19034332,6.2,205.417,6.3
ts343432,Yakamoz S-245,SHOW,2022,TV-MA,48,"['scifi', 'action', 'drama', 'thriller']",['TR'],tt13317454,6.1,26.545,7.2
tm1137051,Bubble,MOVIE,2022,PG,101,"['scifi', 'thriller', 'animation', 'action', 'drama', 'fantasy', 'romance', 'sport']",['JP'],tt16360006,6.5,62.08,7.8
tm1080083,The Lost Daughter,MOVIE,2021,R,122,['drama'],"['GB', 'US', 'GR']",tt9100054,6.7,46.069,6.6
tm370144,The Mitchells vs. the Machines,MOVIE,2021,PG,113,"['animation', 'comedy', 'family', 'scifi']",['US'],tt7979580,7.6,60.224,8.0
tm404856,Red Notice,MOVIE,2021,PG-13,117,"['comedy', 'crime', 'thriller', 'action']",['US'],tt7991608,6.3,390.768,6.8
ts281927,Stay Close,SHOW,2021,TV-MA,47,"['crime', 'drama', 'thriller']",['GB'],tt2201227,6.9,12.185,7.2
ts223537,Maid,SHOW,2021,TV-MA,54,"['drama', 'comedy']",['US'],tt11337908,8.4,0.6,7.9
ts340376,The Marked Heart,SHOW,2022,TV-MA,44,"['thriller', 'drama']",['CO'],tt18974572,6.3,1455.085,6.8
ts346959,Meltdown: Three Mile Island,SHOW,2022,TV-14,44,"['documentation', 'history']",['US'],tt19757508,7.0,16.052,6.3
ts87242,Shadow and Bone,SHOW,2021,TV-14,52,"['scifi', 'drama', 'fantasy', 'action']",['US'],tt2403776,7.6,40.145,8.2
ts296046,Lupin,SHOW,2021,TV-MA,46,"['crime', 'drama', 'comedy', 'action']",['FR'],tt2531336,7.5,80.767,7.9
tm937814,The Alpinist,MOVIE,2021,PG-13,92,['documentation'],"['US', 'AT', 'GB']",tt11790780,8.0,9.969,7.7
tm825714,The Harder They Fall,MOVIE,2021,R,139,"['action', 'drama', 'western']",['US'],tt10696784,6.5,259.097,6.7
ts227473,Brand New Cherry Flavor,SHOW,2021,TV-MA,43,"['thriller', 'drama', 'horror', 'scifi']",['US'],tt11343600,7.1,94.346,6.9
ts321918,Human Resources,SHOW,2022,TV-MA,27,"['comedy', 'romance', 'animation']",['US'],tt11092142,7.2,37.594,6.8
ts225855,All of Us Are Dead,SHOW,2022,TV-MA,61,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']",['KR'],tt14169960,7.5,678.734,8.5
ts257504,Heirs to the Land,SHOW,2022,TV-MA,54,"['comedy', 'scifi', 'drama', 'history']",['ES'],tt13308276,7.0,22.957,5.6
tm1142224,The House,MOVIE,2022,R,97,"['animation', 'drama', 'comedy', 'thriller']",['GB'],tt11703050,6.8,8.347,7.0
ts102086,Behind Her Eyes,SHOW,2021,TV-MA,50,"['drama', 'thriller']",['GB'],tt9698442,7.2,27.95,7.6
ts330402,Is It Cake?,SHOW,2022,TV-PG,38,['reality'],['US'],tt18314214,5.7,5.257,7.6
ts329699,The Andy Warhol Diaries,SHOW,2022,TV-MA,66,['documentation'],['US'],tt18082212,7.7,2.932,7.6
tm1019177,The Colony,MOVIE,2021,R,104,"['scifi', 'thriller', 'action']","['CH', 'DE']",tt6506264,5.4,23.892,5.6
ts237722,The Cuphead Show!,SHOW,2022,TV-Y7,15,"['family', 'fantasy', 'animation', 'action', 'comedy']",['US'],tt10611608,7.5,107.524,8.1
tm1066826,Diana: The Musical,MOVIE,2021,PG-13,117,['drama'],['US'],tt12885272,4.3,5.947,5.8
ts85985,Cowboy Bebop,SHOW,2021,TV-MA,45,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']",['US'],tt1267295,6.6,19.747,6.9
tm991529,The Hand of God,MOVIE,2021,R,130,['drama'],['IT'],tt12680684,7.4,42.813,7.6
ts343430,The 7 Lives of Lea,SHOW,2022,TV-MA,41,"['drama', 'thriller', 'crime', 'fantasy']",['FR'],tt14140886,7.5,81.887,7.7
tm1092864,The Unforgivable,MOVIE,2021,R,112,"['drama', 'crime']","['DE', 'GB', 'US']",tt11233960,7.1,78.677,7.5
tm986168,The Guilty,MOVIE,2021,R,90,"['drama', 'thriller', 'action', 'crime']",['US'],tt9421570,6.3,46.903,6.4
ts232107,The Silent Sea,SHOW,2021,TV-MA,45,"['horror', 'drama', 'scifi', 'thriller']",['KR'],tt11570202,6.9,138.542,8.0
ts237713,Sweet Tooth,SHOW,2021,TV-14,45,"['scifi', 'drama', 'fantasy', 'action']",['US'],tt12809988,7.8,82.385,8.0
tm1033470,Till Death,MOVIE,2021,R,89,"['horror', 'thriller']",['US'],tt11804152,5.8,30.573,6.5
ts300391,Clickbait,SHOW,2021,TV-MA,46,"['thriller', 'crime', 'drama']","['AU', 'US']",tt10888878,7.2,60.49,7.6
ts94677,Worst Roommate Ever,SHOW,2022,TV-MA,47,"['crime', 'documentation', 'drama', 'thriller']",['US'],tt8323702,8.1,8.063,7.6
ts251675,Hellbound,SHOW,2021,TV-MA,52,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']",['KR'],tt12235718,6.6,218.433,7.6
ts234817,In from the Cold,SHOW,2022,TV-MA,49,"['drama', 'scifi', 'thriller', 'action', 'crime']",['US'],tt11859542,6.2,10.393,7.6
tm1185687,Silverton Siege,MOVIE,2022,PG-13,100,"['drama', 'action', 'crime', 'thriller']",['ZA'],tt18563148,6.1,393.011,6.9
ts286731,Komi Can't Communicate,SHOW,2021,TV-14,24,"['drama', 'comedy', 'animation', 'romance']",['JP'],tt14626352,7.8,344.515,7.6
ts314164,Tomorrow,SHOW,2022,TV-14,60,"['drama', 'action', 'comedy', 'fantasy']",['KR'],tt18926162,7.7,38.209,9.3
tm1111987,Munich: The Edge of War,MOVIE,2022,PG-13,129,"['drama', 'history', 'thriller']",['GB'],tt7475578,6.8,53.688,7.0
ts279892,Ginny & Georgia,SHOW,2021,TV-14,54,"['drama', 'comedy']",['US'],tt10813940,7.4,86.555,8.1
tm946869,Texas Chainsaw Massacre,MOVIE,2022,R,83,"['thriller', 'crime', 'horror']",['US'],tt11755740,4.8,437.842,5.1
tm471968,Passing,MOVIE,2021,PG-13,98,"['drama', 'thriller']","['GB', 'US', 'CA']",tt8893974,6.7,44.845,6.4
tm1138477,Downfall: The Case Against Boeing,MOVIE,2022,R,89,['documentation'],['US'],tt11893274,7.4,31.888,7.2
ts311985,Inside Job,SHOW,2021,TV-MA,28,"['comedy', 'fantasy', 'scifi', 'animation']",['US'],tt10231312,7.6,40.604,8.2
ts250998,Dirty Lines,SHOW,2022,TV-MA,46,"['drama', 'history']",['NL'],tt14859224,7.3,5.4,8.3
ts331681,Trivia Quest,SHOW,2022,TV-G,9,"['family', 'fantasy', 'animation']",['US'],tt18393972,5.6,175.729,5.7
tm1048362,Army of Thieves,MOVIE,2021,R,127,"['comedy', 'horror', 'action', 'crime', 'thriller', 'romance', 'scifi']","['DE', 'US']",tt13024674,6.4,205.963,6.9
tm501313,Gunpowder Milkshake,MOVIE,2021,R,114,"['action', 'crime', 'thriller']","['FR', 'DE', 'US']",tt8368408,6.0,138.626,6.4
tm983723,The Sparks Brothers,MOVIE,2021,R,140,"['documentation', 'music', 'comedy', 'history']","['GB', 'US']",tt8610436,7.8,7.71,7.2
ts225645,The Chair,SHOW,2021,TV-MA,30,"['drama', 'comedy']",['US'],tt11834150,7.2,1.4,7.1
ts296472,The Chestnut Man,SHOW,2021,TV-MA,55,"['crime', 'drama', 'thriller']",['DK'],tt10834220,7.7,65.023,7.7
tm1022103,Outlaws,MOVIE,2021,R,125,"['crime', 'thriller', 'action']",['ES'],tt11892272,6.9,96.602,7.0
tm456513,Army of the Dead,MOVIE,2021,R,148,"['horror', 'thriller', 'crime', 'scifi', 'action']",['US'],tt0993840,5.7,128.616,6.3
ts321513,My Liberation Notes,SHOW,2022,TV-14,62,"['drama', 'romance']",['KR'],tt15146130,8.4,62.434,8.0
ts311989,jeen-yuhs,SHOW,2022,TV-MA,93,"['documentation', 'music']",['US'],tt14599438,8.1,6.492,7.0
ts310057,True Story,SHOW,2021,TV-MA,39,"['drama', 'thriller', 'comedy', 'crime']",['US'],tt13655456,7.5,62.186,7.2
ts225657,Halston,SHOW,2021,TV-MA,47,['drama'],['US'],tt10920514,7.5,21.349,7.3
ts229335,Anxious People,SHOW,2021,TV-MA,29,"['crime', 'drama', 'comedy']",['SE'],tt11168604,6.8,2.972,6.4
tm1038686,Bo Burnham: Inside,MOVIE,2021,R,87,"['comedy', 'drama', 'music', 'reality']",['US'],tt14545352,8.7,12.489,8.3
ts287976,Young Royals,SHOW,2021,TV-MA,45,"['drama', 'romance']",['SE'],tt14664414,8.3,29.825,8.9
ts255037,Resident Evil: Infinite Darkness,SHOW,2021,TV-MA,27,"['action', 'scifi', 'horror', 'animation']",['US'],tt13173456,5.8,25.489,7.9
ts312984,Our Blues,SHOW,2022,TV-MA,68,['drama'],['KR'],tt19115260,7.7,64.558,9.0
ts95572,The Serpent,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",['GB'],tt7985576,7.6,29.419,7.6
ts287352,Hit & Run,SHOW,2021,TV-MA,49,"['action', 'drama', 'thriller', 'crime']",['IL'],tt9073940,7.1,1.4,7.5
tm851128,Bigbug,MOVIE,2022,R,111,"['scifi', 'comedy', 'fantasy']",['FR'],tt11541872,5.4,84.672,5.4
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,2022,R,90,"['crime', 'documentation']",['GB'],tt15479902,6.3,45.151,5.8
ts273436,Murder Among the Mormons,SHOW,2021,TV-14,53,"['crime', 'history', 'documentation']",['US'],tt13987620,7.0,4.696,7.3
tm1046932,Kate,MOVIE,2021,R,106,"['action', 'crime', 'drama', 'thriller']","['JP', 'TH', 'US']",tt7737528,6.2,69.823,6.7
tm861000,Worth,MOVIE,2021,PG-13,118,"['history', 'drama']","['CA', 'GB', 'US']",tt8009744,6.8,29.665,6.8
ts237972,Katla,SHOW,2021,TV-MA,46,"['scifi', 'thriller', 'drama']",['IS'],tt11102190,7.0,73.252,7.2
ts262246,The Last Bus,SHOW,2022,TV-PG,35,"['scifi', 'comedy', 'drama', 'family', 'fantasy']",['GB'],tt12885670,5.0,5.887,8.1
ts330347,Cracow Monsters,SHOW,2022,TV-MA,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['PL'],tt15096836,5.5,218.835,6.7
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,TV-MA,42,"['crime', 'documentation']",['GB'],tt15479704,7.0,8.688,6.7
ts302363,Twenty Five Twenty One,SHOW,2022,TV-14,76,"['drama', 'romance']",['KR'],tt17513352,8.7,76.371,8.6
ts88578,Firefly Lane,SHOW,2021,TV-MA,52,"['drama', 'romance']",['US'],tt9012876,7.4,21.558,7.7
ts308845,The Billion Dollar Code,SHOW,2021,TV-MA,67,"['drama', 'thriller', 'crime']",['DE'],tt15392100,8.0,12.167,8.3
tm1087461,Last Man Down,MOVIE,2021,R,87,"['thriller', 'scifi', 'action']","['GB', 'SE']",tt12335692,5.0,505.736,6.3
tm1092958,No One Gets Out Alive,MOVIE,2021,R,85,"['thriller', 'horror', 'drama']","['RO', 'US']",tt13056008,5.3,125.021,6.0
tm416779,The Woman in the Window,MOVIE,2021,R,102,"['thriller', 'crime', 'drama']",['US'],tt6111574,5.7,32.777,6.1
ts330425,The Principles of Pleasure,SHOW,2022,TV-MA,51,['documentation'],['US'],tt18299058,4.7,6.073,7.3
ts282131,Attenborough's Life in Colour,SHOW,2021,TV-PG,51,['documentation'],['GB'],tt11053426,8.2,3.813,7.6
tm1141439,Home Team,MOVIE,2022,PG,99,"['comedy', 'sport']",['US'],tt14592064,6.0,92.767,6.8
ts331680,Making Fun,SHOW,2022,TV-PG,41,['reality'],['US'],tt17737382,7.0,3.698,7.0
ts220553,The Irregulars,SHOW,2021,TV-14,53,"['crime', 'drama', 'fantasy', 'scifi']",['GB'],tt10893694,5.9,14.099,7.6
tm1003630,After We Fell,MOVIE,2021,R,99,"['drama', 'romance']","['FR', 'US']",tt13069986,4.6,267.501,7.1
ts328194,My Name,SHOW,2021,TV-MA,50,"['thriller', 'action', 'crime', 'drama']",['KR'],tt12940504,7.8,90.655,8.4
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,2021,TV-14,62,"['war', 'history', 'documentation']",['US'],tt15260794,8.0,12.219,7.4
tm1046264,The Vault,MOVIE,2021,R,118,"['action', 'thriller', 'crime', 'fantasy']",['ES'],tt9742794,6.4,22.456,5.9
ts296214,How to Become a Tyrant,SHOW,2021,TV-MA,27,"['war', 'history', 'documentation']",['US'],tt14832996,7.4,13.37,7.4
ts283080,Who Killed Sara?,SHOW,2021,TV-MA,41,"['drama', 'crime', 'thriller']",['MX'],tt11937816,6.4,96.969,7.7
ts287438,The Innocent,SHOW,2021,TV-MA,58,"['crime', 'drama', 'thriller']",['ES'],tt10147644,7.8,17.533,7.8
ts219423,Masters of the Universe: Revelation,SHOW,2021,TV-PG,26,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']",['US'],tt10826054,5.2,29.588,7.0
tm992844,The Dig,MOVIE,2021,PG-13,112,"['drama', 'history']",['GB'],tt3661210,7.1,21.463,6.9
ts108042,Maya and the Three,SHOW,2021,TV-Y7,131,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['MX'],tt8787772,8.1,55.962,7.7
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,TV-MA,47,"['crime', 'documentation']",['US'],tt13651632,7.5,14.926,7.4
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",['US'],tt12717354,6.6,23.058,6.7
tm813078,Prayers for the Stolen,MOVIE,2021,R,110,['drama'],"['QA', 'MX', 'US', 'CH', 'AR', 'BR', 'DE']",tt10366574,7.3,24.703,7.9
tm1000147,Zone 414,MOVIE,2021,R,98,"['thriller', 'scifi']",['GB'],tt8545482,4.9,271.247,5.5
ts272980,The One,SHOW,2021,TV-MA,42,"['crime', 'drama', 'scifi', 'thriller', 'action']",['GB'],tt13879466,6.6,17.293,6.9
tm1021871,The Starling,MOVIE,2021,PG-13,102,"['comedy', 'drama', 'fantasy']",['US'],tt5164438,6.3,34.678,7.2
ts273229,Feria: The Darkest Light,SHOW,2022,TV-MA,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",['ES'],tt13323004,5.7,27.69,7.0
tm841825,My Little Pony: A New Generation,MOVIE,2021,PG,91,"['fantasy', 'scifi', 'drama', 'comedy', 'family', 'animation', 'action']","['CA', 'IE', 'US']",tt10101702,6.8,124.569,7.9
tm993670,Cosmic Sin,MOVIE,2021,R,88,"['scifi', 'action']",['US'],tt11762434,2.5,111.295,4.2
ts328605,Midnight at the Pera Palace,SHOW,2022,TV-14,44,"['crime', 'drama', 'history']",['TR'],tt13317508,7.1,6.78,7.2
ts314135,VOIR,SHOW,2021,TV-MA,20,['documentation'],['US'],tt15677070,6.8,3.794,7.2
ts287559,Jupiter's Legacy,SHOW,2021,TV-MA,45,"['scifi', 'action', 'drama', 'fantasy']",['US'],tt5774002,6.7,48.307,7.3
tm897466,The Summit of the Gods,MOVIE,2021,PG,95,"['animation', 'thriller', 'history', 'drama', 'sport']","['FR', 'LU']",tt7014378,7.5,8.735,7.9
tm314863,Vivo,MOVIE,2021,PG,95,"['comedy', 'animation', 'drama', 'family']",['US'],tt6338498,6.7,87.79,7.6
tm841797,The Ice Road,MOVIE,2021,PG-13,103,"['thriller', 'drama', 'action']",['US'],tt3758814,5.6,76.023,7.1
tm977704,Robin Robin,MOVIE,2021,G,30,"['animation', 'comedy', 'family']",['GB'],tt11332850,7.2,58.719,7.1
ts270405,Pretend It's a City,SHOW,2021,TV-14,29,"['comedy', 'documentation']",['US'],tt13660958,8.1,5.846,7.7
tm1107225,Through My Window,MOVIE,2022,R,116,"['romance', 'comedy', 'drama']",['ES'],tt14463484,5.4,351.639,7.6
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,2021,TV-MA,55,"['documentation', 'crime', 'thriller']",['US'],tt13840586,5.9,27.734,7.2
tm993838,Long Story Short,MOVIE,2021,R,90,"['fantasy', 'comedy', 'romance']",['AU'],tt10896634,6.5,49.592,7.0
ts290643,Super Crooks,SHOW,2021,TV-MA,30,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']",['JP'],tt14272628,7.1,4.011,7.1
ts329700,Life After Death with Tyler Henry,SHOW,2022,TV-MA,43,['reality'],['US'],tt18224644,5.5,2.569,5.5
tm999927,A Cop Movie,MOVIE,2021,R,107,"['drama', 'action', 'crime', 'thriller', 'documentation']",['MX'],tt14035242,7.0,21.305,7.3
ts314594,Catching Killers,SHOW,2021,TV-MA,40,"['documentation', 'crime']",['US'],tt15723914,7.1,22.866,6.9
ts315611,Animal,SHOW,2021,TV-PG,45,['documentation'],"['US', 'BR']",tt15674216,7.9,3.401,8.7
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,TV-14,78,"['comedy', 'romance', 'drama']",['KR'],tt14518756,8.5,34.738,8.2
tm858869,Stowaway,MOVIE,2021,PG-13,117,"['thriller', 'scifi', 'drama']","['DE', 'US']",tt9203694,5.6,21.668,5.8
tm1159163,Fistful of Vengeance,MOVIE,2022,R,94,"['fantasy', 'action', 'crime', 'drama']",['US'],tt14158554,4.5,829.005,5.4
tm1096775,Procession,MOVIE,2021,R,118,['documentation'],['US'],tt14300912,7.2,15.236,5.8
tm912100,Bruised,MOVIE,2021,R,129,"['drama', 'sport', 'thriller']","['GB', 'US']",tt8310474,6.1,42.403,7.0
tm458292,Space Sweepers,MOVIE,2021,R,136,"['scifi', 'fantasy', 'action', 'drama']",['KR'],tt12838766,6.5,69.534,7.1
ts1475,Chosen,SHOW,2022,TV-MA,44,"['scifi', 'thriller', 'drama']",['DK'],tt16492950,4.3,10.197,6.9
ts297846,An astrological guide for broken hearts,SHOW,2021,TV-14,34,"['comedy', 'romance']",['IT'],tt14759406,7.1,40.403,7.4
ts288087,Sophie: A Murder in West Cork,SHOW,2021,TV-14,55,"['crime', 'documentation', 'history']",['GB'],tt14681732,6.8,3.62,6.5
tm992260,Yes Day,MOVIE,2021,PG,86,"['comedy', 'family']",['US'],tt8521876,5.7,51.078,6.9
ts329885,Standing Up,SHOW,2022,TV-MA,46,"['comedy', 'drama']",['FR'],tt18260550,6.2,4.036,9.0
ts296563,Who Rules The World,SHOW,2022,TV-PG,44,"['drama', 'fantasy', 'romance']",['CN'],tt14950036,9.2,57.401,8.7
ts304053,Countdown: Inspiration4 Mission to Space,SHOW,2021,TV-14,50,['documentation'],['US'],tt15166116,7.9,4.827,6.7
ts253813,Glória,SHOW,2021,TV-MA,44,"['drama', 'history', 'thriller']",['PT'],tt13064634,8.0,4.075,7.0
ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,2021,TV-MA,53,"['crime', 'history', 'documentation']",['US'],tt14223858,6.5,4.116,7.0
tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",MOVIE,2021,PG-13,92,['documentation'],"['US', 'NL']",tt14539744,6.9,11.287,6.9
tm459789,The Lovebirds,MOVIE,2021,R,87,"['action', 'romance', 'comedy', 'crime', 'thriller']",['US'],tt8851668,6.0,8.69,5.8
tm919880,Final Account,MOVIE,2021,PG-13,94,['documentation'],"['US', 'GB']",tt12789212,7.1,4.483,7.1
ts299865,Heist,SHOW,2021,TV-MA,43,"['crime', 'documentation']",['US'],tt14865290,6.8,3.388,6.9
ts269676,History of Swear Words,SHOW,2021,TV-MA,21,"['comedy', 'documentation']",['US'],tt13617060,6.4,1.4,6.9
